,Generator,Fuel Type,mean,pct
3661,PORTALMA-T1,WIND,2.1,4.189410009378294e-06
3662,BOW LAKE 2,WIND,2.1,4.189410009378294e-06
3663,SILVERFALLS,HYDRO,2.1,4.189410009378294e-06
3664,GRANDWF,WIND,2.1,4.189410009378294e-06
3665,SPENCE,WIND,2.1,4.189410009378294e-06
3666,ERIEAU,WIND,2.1,4.189410009378294e-06
3667,ADELAIDE,WIND,2.0,3.989914294645994e-06
3668,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3669,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3670,GOSHEN,WIND,2.0,3.989914294645994e-06
3671,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3672,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3673,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3674,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3675,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3676,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3677,SUMMERHAVEN,WIND,2.0,3.989914294645994e-06
3678,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3679,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3680,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3681,AMARANTH,WIND,2.0,3.989914294645994e-06
3682,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3683,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3684,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3685,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3686,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3687,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3688,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3689,LENNOX-G4,GAS,2.0,3.989914294645994e-06
3690,BOW LAKE 2,WIND,2.0,3.989914294645994e-06
3691,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3692,K2WIND,WIND,2.0,3.989914294645994e-06
3693,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3694,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3695,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3696,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3697,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3698,SANDUSK-LT.AG_T1,WIND,2.0,3.989914294645994e-06
3699,LANDON,WIND,2.0,3.989914294645994e-06
3700,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3701,BOW LAKE 2,WIND,2.0,3.989914294645994e-06
3702,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3703,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3704,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3705,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3706,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3707,BRUCEB-G7,NUCLEAR,2.0,3.989914294645994e-06
3708,BELLE RIVER,WIND,1.9,3.790418579913694e-06
3709,RAILBEDWF-LT.AG_SR,WIND,1.9,3.790418579913694e-06
3710,CANYON,HYDRO,1.9,3.790418579913694e-06
3711,AMHERST ISLAND,WIND,1.9,3.790418579913694e-06
3712,SANDUSK-LT.AG_T1,WIND,1.9,3.790418579913694e-06
3713,BOW LAKE 2,WIND,1.9,3.790418579913694e-06
3714,SUMMERHAVEN,WIND,1.9,3.790418579913694e-06
3715,PORTALMA-T3,WIND,1.9,3.790418579913694e-06
3716,NPKIRKLAND-G6,GAS,1.9,3.790418579913694e-06
3717,GRANDWF,WIND,1.9,3.790418579913694e-06
3718,ARMOW,WIND,1.9,3.790418579913694e-06
3719,KINGSBRIDGE,WIND,1.9,3.790418579913694e-06
3720,MCLEANSMTNWF-LT.AG_T1,WIND,1.8,3.5909228651813943e-06
3721,AMARANTH,WIND,1.7,3.3914271504490946e-06
3722,BORNISH,WIND,1.7,3.3914271504490946e-06
3723,ZURICH,WIND,1.7,3.3914271504490946e-06
3724,LANDON,WIND,1.7,3.3914271504490946e-06
3725,LANDON,WIND,1.7,3.3914271504490946e-06
3726,LANDON,WIND,1.7,3.3914271504490946e-06
3727,PORTALMA-T3,WIND,1.7,3.3914271504490946e-06
3728,GOSFIELDWGS,WIND,1.7,3.3914271504490946e-06
3729,HENVEY SOUTH,WIND,1.7,3.3914271504490946e-06
3730,BLAKE,WIND,1.6,3.191931435716795e-06
3731,UNDERWOOD,WIND,1.6,3.191931435716795e-06
3732,NORTH KENT,WIND,1.6,3.191931435716795e-06
3733,DILLON,WIND,1.6,3.191931435716795e-06
3734,SPENCE,WIND,1.6,3.191931435716795e-06
3735,EAST LAKE,WIND,1.6,3.191931435716795e-06
3736,DILLON,WIND,1.6,3.191931435716795e-06
3737,BECK2 PGS,HYDRO,1.6,3.191931435716795e-06
3738,K2WIND,WIND,1.6,3.191931435716795e-06
3739,BLAKE,WIND,1.5,2.9924357209844953e-06
3740,ZURICH,WIND,1.5,2.9924357209844953e-06
3741,MCLEANSMTNWF-LT.AG_T1,WIND,1.5,2.9924357209844953e-06
3742,BOW LAKE,WIND,1.4,2.792940006252195e-06
3743,TBAYBOWATER CTS,BIOFUEL,1.4,2.792940006252195e-06
3744,ADELAIDE,WIND,1.4,2.792940006252195e-06
3745,NORTH KENT,WIND,1.4,2.792940006252195e-06
3746,TBAYBOWATER CTS,BIOFUEL,1.4,2.792940006252195e-06
3747,BLAKE,WIND,1.3,2.593444291519896e-06
3748,BOW LAKE,WIND,1.3,2.593444291519896e-06
3749,CEDAR POINT 2,WIND,1.3,2.593444291519896e-06
3750,KINGSBRIDGE,WIND,1.3,2.593444291519896e-06
3751,PORTALMA-T1,WIND,1.3,2.593444291519896e-06
3752,WOLFE ISLAND,WIND,1.3,2.593444291519896e-06
3753,RIPLEY SOUTH,WIND,1.3,2.593444291519896e-06
3754,CEDAR POINT 2,WIND,1.3,2.593444291519896e-06
3755,AMHERST ISLAND,WIND,1.3,2.593444291519896e-06
3756,GOSFIELDWGS,WIND,1.2,2.3939485767875963e-06
3757,SUMMERHAVEN,WIND,1.2,2.3939485767875963e-06
3758,GOSFIELDWGS,WIND,1.2,2.3939485767875963e-06
3759,BOW LAKE,WIND,1.2,2.3939485767875963e-06
3760,RAYNER,HYDRO,1.2,2.3939485767875963e-06
3761,BOW LAKE,WIND,1.2,2.3939485767875963e-06
3762,SHANNON,WIND,1.2,2.3939485767875963e-06
3763,BOW LAKE 2,WIND,1.2,2.3939485767875963e-06
3764,RIPLEY SOUTH,WIND,1.2,2.3939485767875963e-06
3765,AMARANTH,WIND,1.2,2.3939485767875963e-06
3766,UNDERWOOD,WIND,1.2,2.3939485767875963e-06
3767,LENNOX-G4,GAS,1.2,2.3939485767875963e-06
3768,GRAND VALLEY 3,WIND,1.2,2.3939485767875963e-06
3769,ZURICH,WIND,1.1,2.1944528620552967e-06
3770,BECK2 PGS,HYDRO,1.1,2.1944528620552967e-06
3771,ZURICH,WIND,1.1,2.1944528620552967e-06
3772,KINGSBRIDGE,WIND,1.1,2.1944528620552967e-06
3773,LENNOX-G1,GAS,1.1,2.1944528620552967e-06
3774,KINGSBRIDGE,WIND,1.1,2.1944528620552967e-06
3775,DILLON,WIND,1.1,2.1944528620552967e-06
3776,BECK2 PGS,HYDRO,1.1,2.1944528620552967e-06
3777,BOW LAKE,WIND,1.1,2.1944528620552967e-06
3778,GREENFIELD ENERGY CENTRE-G4,GAS,1.0,1.994957147322997e-06
3779,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3780,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3781,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3782,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3783,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3784,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3785,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3786,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3787,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3788,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3789,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3790,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3791,AMHERST ISLAND,WIND,1.0,1.994957147322997e-06
3792,GRAND VALLEY 3,WIND,1.0,1.994957147322997e-06
3793,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3794,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3795,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3796,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3797,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3798,GREENWICH,WIND,1.0,1.994957147322997e-06
3799,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3800,MCLEANSMTNWF-LT.AG_T1,WIND,1.0,1.994957147322997e-06
3801,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3802,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3803,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3804,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3805,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3806,LENNOX-G4,GAS,1.0,1.994957147322997e-06
3807,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3808,UNDERWOOD,WIND,1.0,1.994957147322997e-06
3809,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3810,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3811,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3812,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3813,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3814,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3815,FORTFRANCSWC,HYDRO,1.0,1.994957147322997e-06
3816,RIPLEY SOUTH,WIND,0.9,1.7954614325906971e-06
3817,AMHERST ISLAND,WIND,0.9,1.7954614325906971e-06
3818,CEDAR POINT 2,WIND,0.9,1.7954614325906971e-06
3819,BOW LAKE,WIND,0.9,1.7954614325906971e-06
3820,BOW LAKE 2,WIND,0.9,1.7954614325906971e-06
3821,BOW LAKE,WIND,0.9,1.7954614325906971e-06
3822,GOSHEN,WIND,0.9,1.7954614325906971e-06
3823,BORNISH,WIND,0.9,1.7954614325906971e-06
3824,SILVERFALLS,HYDRO,0.9,1.7954614325906971e-06
3825,LENNOX-G4,GAS,0.8,1.5959657178583975e-06
3826,BOW LAKE,WIND,0.8,1.5959657178583975e-06
3827,HENVEY NORTH,WIND,0.8,1.5959657178583975e-06
3828,GREENWICH,WIND,0.8,1.5959657178583975e-06
3829,TBAYBOWATER CTS,BIOFUEL,0.8,1.5959657178583975e-06
3830,SHANNON,WIND,0.8,1.5959657178583975e-06
3831,GOSFIELDWGS,WIND,0.7,1.3964700031260976e-06
3832,HENVEY NORTH,WIND,0.7,1.3964700031260976e-06
3833,GRAND VALLEY 3,WIND,0.7,1.3964700031260976e-06
3834,KIPLING 2,HYDRO,0.7,1.3964700031260976e-06
3835,ARMOW,WIND,0.7,1.3964700031260976e-06
3836,BOW LAKE,WIND,0.7,1.3964700031260976e-06
3837,TBAYBOWATER CTS,BIOFUEL,0.7,1.3964700031260976e-06
3838,HARMON,HYDRO,0.7,1.3964700031260976e-06
3839,PAROCHES,WIND,0.7,1.3964700031260976e-06
3840,SUMMERHAVEN,WIND,0.7,1.3964700031260976e-06
3841,BOW LAKE,WIND,0.7,1.3964700031260976e-06
3842,GREENWICH,WIND,0.6,1.1969742883937982e-06
3843,PAROCHES,WIND,0.6,1.1969742883937982e-06
3844,EAST LAKE,WIND,0.6,1.1969742883937982e-06
3845,HARMON,HYDRO,0.6,1.1969742883937982e-06
3846,RAYNER,HYDRO,0.6,1.1969742883937982e-06
